-4.4295e-06,4.4295e-06,2.7601e-25,-1.8705e-06,1.8705e-06,1.5741e-25,-5.5474e-07,5.5474e-07,7.186e-26,-6.9406e-08,6.9406e-08,1.9387e-26,-0,-0,-0
-0,-0,-0.0064532,-0,-0,-0.003638,-0,-0,-0.0016205,-0,-0,-0.00040602,-0,-0,-0
-8.6427e-06,8.6427e-06,4.2764e-25,-4.4295e-06,4.4295e-06,2.7601e-25,-1.8705e-06,1.8705e-06,1.5741e-25,-5.5474e-07,5.5474e-07,7.186e-26,-6.9406e-08,6.9406e-08,1.9387e-26
-0,-0,-0.010061,-0,-0,-0.0064532,-0,-0,-0.003638,-0,-0,-0.0016205,-0,-0,-0.00040602
-1.4919e-05,1.4919e-05,6.1224e-25,-8.6427e-06,8.6427e-06,4.2764e-25,-4.4295e-06,4.4295e-06,2.7601e-25,-1.8705e-06,1.8705e-06,1.5741e-25,-5.5474e-07,5.5474e-07,7.186e-26
-0,-0,-0.014455,-0,-0,-0.010061,-0,-0,-0.0064532,-0,-0,-0.003638,-0,-0,-0.0016205
-2.3666e-05,2.3666e-05,8.2979e-25,-1.4919e-05,1.4919e-05,6.1224e-25,-8.6427e-06,8.6427e-06,4.2764e-25,-4.4295e-06,4.4295e-06,2.7601e-25,-1.8705e-06,1.8705e-06,1.5741e-25
-0,-0,-0.019632,-0,-0,-0.014455,-0,-0,-0.010061,-0,-0,-0.0064532,-0,-0,-0.003638
-3.5288e-05,3.5288e-05,1.0802e-24,-2.3666e-05,2.3666e-05,8.2979e-25,-1.4919e-05,1.4919e-05,6.1224e-25,-8.6427e-06,8.6427e-06,4.2764e-25,-4.4295e-06,4.4295e-06,2.7601e-25
-0,-0,-0.025585,-0,-0,-0.019632,-0,-0,-0.014455,-0,-0,-0.010061,-0,-0,-0.0064532
-5.0187e-05,5.0187e-05,1.3634e-24,-3.5288e-05,3.5288e-05,1.0802e-24,-2.3666e-05,2.3666e-05,8.2979e-25,-1.4919e-05,1.4919e-05,6.1224e-25,-8.6427e-06,8.6427e-06,4.2764e-25
-0,-0,-0.03231,-0,-0,-0.025585,-0,-0,-0.019632,-0,-0,-0.014455,-0,-0,-0.010061
-6.8765e-05,6.8765e-05,1.6793e-24,-5.0187e-05,5.0187e-05,1.3634e-24,-3.5288e-05,3.5288e-05,1.0802e-24,-2.3666e-05,2.3666e-05,8.2979e-25,-1.4919e-05,1.4919e-05,6.1224e-25
-0,-0,-0.039801,-0,-0,-0.03231,-0,-0,-0.025585,-0,-0,-0.019632,-0,-0,-0.014455
-9.1418e-05,9.1418e-05,2.0279e-24,-6.8765e-05,6.8765e-05,1.6793e-24,-5.0187e-05,5.0187e-05,1.3634e-24,-3.5288e-05,3.5288e-05,1.0802e-24,-2.3666e-05,2.3666e-05,8.2979e-25
-0,-0,-0.048054,-0,-0,-0.039801,-0,-0,-0.03231,-0,-0,-0.025585,-0,-0,-0.019632
-0.00011854,0.00011854,2.409e-24,-9.1418e-05,9.1418e-05,2.0279e-24,-6.8765e-05,6.8765e-05,1.6793e-24,-5.0187e-05,5.0187e-05,1.3634e-24,-3.5288e-05,3.5288e-05,1.0802e-24
-0,-0,-0.057063,-0,-0,-0.048054,-0,-0,-0.039801,-0,-0,-0.03231,-0,-0,-0.025585
